,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment,distance,from_to
36809,KL,3090,MSY,3861,DTW,3645,Y,0,319 CR9 CR7 M88,,MSY_DTW_KL
36810,KL,3090,MSY,3861,JFK,3797,Y,0,CR9,,MSY_JFK_KL
36811,KL,3090,MSY,3861,LAX,3484,Y,0,319,,MSY_LAX_KL
36816,KL,3090,MYR,3515,ATL,3682,Y,0,CR7 CR9 717 319,,MYR_ATL_KL
36845,KL,3090,OAJ,4386,ATL,3682,Y,0,CRJ,,OAJ_ATL_KL
36846,KL,3090,OGG,3456,LAX,3484,Y,0,757,,OGG_LAX_KL
36847,KL,3090,OKC,3863,ATL,3682,Y,0,CR9 M88,,OKC_ATL_KL
36848,KL,3090,OMA,3454,ATL,3682,Y,0,CR7 M88,,OMA_ATL_KL
36850,KL,3090,ORD,3830,ATL,3682,Y,0,717 M88 319,,ORD_ATL_KL
36851,KL,3090,ORF,3611,ATL,3682,Y,0,M90 M88 319,,ORF_ATL_KL
36855,KL,3090,PBI,3722,ATL,3682,Y,0,M90 757,,PBI_ATL_KL
36858,KL,3090,PDX,3720,ATL,3682,Y,0,739 738 73H,,PDX_ATL_KL
36861,KL,3090,PHF,3633,ATL,3682,Y,0,CRJ,,PHF_ATL_KL
36862,KL,3090,PHL,3752,ATL,3682,Y,0,M90 320 M88 73H,,PHL_ATL_KL
36863,KL,3090,PHX,3462,ATL,3682,Y,0,757,,PHX_ATL_KL
36864,KL,3090,PIA,4046,ATL,3682,Y,0,CRJ,,PIA_ATL_KL
36865,KL,3090,PIT,3570,ATL,3682,Y,0,M88 CR9,,PIT_ATL_KL
36866,KL,3090,PNS,3564,ATL,3682,Y,0,M90,,PNS_ATL_KL
36868,KL,3090,PSP,3839,SFO,3469,Y,0,737,,PSP_SFO_KL
36872,KL,3090,PVD,3641,ATL,3682,Y,0,M88,,PVD_ATL_KL
36875,KL,3090,RDU,3626,ATL,3682,Y,0,M88 M90,,RDU_ATL_KL
36876,KL,3090,RIC,3608,ATL,3682,Y,0,M88 73H,,RIC_ATL_KL
36878,KL,3090,ROA,4016,ATL,3682,Y,0,CRJ,,ROA_ATL_KL
36880,KL,3090,ROC,3622,ATL,3682,Y,0,M90 M88,,ROC_ATL_KL
36881,KL,3090,RSW,3793,ATL,3682,Y,0,M90 M88,,RSW_ATL_KL
36883,KL,3090,SAN,3731,ATL,3682,Y,0,763 739,,SAN_ATL_KL
36884,KL,3090,SAT,3621,ATL,3682,Y,0,757 M90,,SAT_ATL_KL
36885,KL,3090,SAV,3613,ATL,3682,Y,0,717 M88 319,,SAV_ATL_KL
36886,KL,3090,SBN,4359,ATL,3682,Y,0,CRJ,,SBN_ATL_KL
36888,KL,3090,SDF,4014,ATL,3682,Y,0,M88,,SDF_ATL_KL
36891,KL,3090,SEA,3577,ATL,3682,Y,0,76W 763,,SEA_ATL_KL
36892,KL,3090,SEA,3577,HNL,3728,Y,0,753,,SEA_HNL_KL
36893,KL,3090,SEA,3577,KTN,3808,Y,0,737,,SEA_KTN_KL
36896,KL,3090,SFO,3469,ATL,3682,Y,0,763 757,,SFO_ATL_KL
36897,KL,3090,SFO,3469,HNL,3728,Y,0,753,,SFO_HNL_KL
36898,KL,3090,SFO,3469,SEA,3577,Y,0,734,,SFO_SEA_KL
36899,KL,3090,SGF,4348,ATL,3682,Y,0,CRJ,,SGF_ATL_KL
36902,KL,3090,SHV,3609,ATL,3682,Y,0,CRJ,,SHV_ATL_KL
36905,KL,3090,SIT,3856,JNU,3492,Y,0,737,,SIT_JNU_KL
36906,KL,3090,SJC,3748,ATL,3682,Y,0,738,,SJC_ATL_KL
36912,KL,3090,SLC,3536,ATL,3682,Y,0,763 757 738,,SLC_ATL_KL
36913,KL,3090,SLC,3536,LAX,3484,Y,0,757,,SLC_LAX_KL
36915,KL,3090,SMF,3817,ATL,3682,Y,0,757,,SMF_ATL_KL
36916,KL,3090,SNA,3867,ATL,3682,Y,0,757,,SNA_ATL_KL
36917,KL,3090,SRQ,4067,ATL,3682,Y,0,M90,,SRQ_ATL_KL
36919,KL,3090,STL,3678,ATL,3682,Y,0,M90 M88 319,,STL_ATL_KL
36928,KL,3090,SYR,3745,ATL,3682,Y,0,M88 CR9,,SYR_ATL_KL
36935,KL,3090,TLH,3698,ATL,3682,Y,0,319 M88 CRJ 717,,TLH_ATL_KL
36940,KL,3090,TPA,3646,ATL,3682,Y,0,757 739,,TPA_ATL_KL
36946,KL,3090,TRI,4116,ATL,3682,Y,0,CRJ,,TRI_ATL_KL
36948,KL,3090,TUL,3855,ATL,3682,Y,0,CR7 CR9,,TUL_ATL_KL
36949,KL,3090,TUS,3636,ATL,3682,Y,0,M90,,TUS_ATL_KL
36951,KL,3090,TYS,3676,ATL,3682,Y,0,717 CR7 CRJ CR9,,TYS_ATL_KL
36957,KL,3090,VLD,5776,ATL,3682,Y,0,CRJ,,VLD_ATL_KL
36958,KL,3090,VPS,3873,ATL,3682,Y,0,717 319 M88,,VPS_ATL_KL
36966,KL,3090,XNA,4356,ATL,3682,Y,0,CRJ CR7 CR9,,XNA_ATL_KL
37168,KO,109,ANC,3774,ILI,3429,,0,,,ANC_ILI_KO
37169,KO,109,ILI,3429,ANC,3774,,0,,,ILI_ANC_KO
37334,KS,3935,AKN,3794,ANC,3774,,0,SF3,,AKN_ANC_KS
37335,KS,3935,ANC,3774,AKN,3794,,0,SF3,,ANC_AKN_KS
37336,KS,3935,ANC,3774,ANI,5967,,0,SF3,,ANC_ANI_KS
37337,KS,3935,ANC,3774,CDB,3854,,0,SF3,,ANC_CDB_KS
37338,KS,3935,ANC,3774,DLG,3460,,0,SF3,,ANC_DLG_KS
37339,KS,3935,ANC,3774,MCG,5965,,0,SF3,,ANC_MCG_KS
37340,KS,3935,ANC,3774,SDP,6742,,0,SF3,,ANC_SDP_KS
37341,KS,3935,ANC,3774,SNP,3426,,0,SF3,,ANC_SNP_KS
37342,KS,3935,ANC,3774,STG,3428,,0,SF3,,ANC_STG_KS
37343,KS,3935,ANC,3774,UNK,7088,,0,SF3,,ANC_UNK_KS
37344,KS,3935,ANI,5967,ANC,3774,,0,SF3,,ANI_ANC_KS
37345,KS,3935,ANI,5967,MCG,5965,,0,SF3,,ANI_MCG_KS
37346,KS,3935,BOS,3448,ISP,3857,,0,SF3,,BOS_ISP_KS
37347,KS,3935,BOS,3448,PBG,3771,,0,SF3,,BOS_PBG_KS
37348,KS,3935,BOS,3448,PQI,3528,,0,SF3,,BOS_PQI_KS
37349,KS,3935,CDB,3854,ANC,3774,,0,SF3,,CDB_ANC_KS
37350,KS,3935,DLG,3460,ANC,3774,,0,SF3,,DLG_ANC_KS
37351,KS,3935,ISP,3857,BOS,3448,,0,SF3,,ISP_BOS_KS
37352,KS,3935,MCG,5965,ANC,3774,,0,SF3,,MCG_ANC_KS
37353,KS,3935,MCG,5965,ANI,5967,,0,SF3,,MCG_ANI_KS
37354,KS,3935,PBG,3771,BOS,3448,,0,SF3,,PBG_BOS_KS
37355,KS,3935,PQI,3528,BOS,3448,,0,SF3,,PQI_BOS_KS
37356,KS,3935,SDP,6742,ANC,3774,,0,SF3,,SDP_ANC_KS
37357,KS,3935,SNP,3426,ANC,3774,,0,SF3,,SNP_ANC_KS
37358,KS,3935,SNP,3426,STG,3428,,0,SF3,,SNP_STG_KS
37359,KS,3935,STG,3428,ANC,3774,,0,SF3,,STG_ANC_KS
37360,KS,3935,STG,3428,SNP,3426,,0,SF3,,STG_SNP_KS
37361,KS,3935,UNK,7088,ANC,3774,,0,SF3,,UNK_ANC_KS
37999,LH,3320,ATL,3682,IAD,3714,Y,0,CRJ,,ATL_IAD_LH
38000,LH,3320,ATL,3682,ORD,3830,Y,0,CR7,,ATL_ORD_LH
38187,LH,3320,EWR,3494,MSY,3861,Y,0,320 E70,,EWR_MSY_LH
38431,LH,3320,IAD,3714,ATL,3682,Y,0,CRJ,,IAD_ATL_LH
38436,LH,3320,IAD,3714,MSY,3861,Y,0,738 739,,IAD_MSY_LH
38441,LH,3320,IAH,3550,MSY,3861,Y,0,73G 320 ERJ 738 CR7,,IAH_MSY_LH
38453,LH,3320,JFK,3797,MSY,3861,Y,0,E90,,JFK_MSY_LH
38547,LH,3320,MSY,3861,EWR,3494,Y,0,738 ERJ,,MSY_EWR_LH
38548,LH,3320,MSY,3861,IAD,3714,Y,0,320 319,,MSY_IAD_LH
38549,LH,3320,MSY,3861,IAH,3550,Y,0,CR7 738 ERJ,,MSY_IAH_LH
38550,LH,3320,MSY,3861,JFK,3797,Y,0,E90 320,,MSY_JFK_LH
38708,LH,3320,ORD,3830,ATL,3682,Y,0,CR7 E70,,ORD_ATL_LH
39528,LW,3865,ABQ,4019,CNM,3597,,0,CNC,,ABQ_CNM_LW
39529,LW,3865,ABQ,4019,LAM,7584,,0,CNC,,ABQ_LAM_LW
39530,LW,3865,CNM,3597,ABQ,4019,,0,CNC,,CNM_ABQ_LW
39531,LW,3865,HGR,6739,IAD,3714,Y,0,PA2,,HGR_IAD_LW
39532,LW,3865,IAD,3714,HGR,6739,Y,0,PA2,,IAD_HGR_LW
39533,LW,3865,IAD,3714,LNS,5751,Y,0,PA2,,IAD_LNS_LW
39534,LW,3865,IAH,3550,VCT,5775,Y,0,PA2,,IAH_VCT_LW
39535,LW,3865,LAM,7584,ABQ,4019,,0,CNC,,LAM_ABQ_LW
39536,LW,3865,LNS,5751,IAD,3714,Y,0,PA2,,LNS_IAD_LW
39537,LW,3865,VCT,5775,IAH,3550,Y,0,PA2,,VCT_IAH_LW
39926,M5,3123,BFI,3726,CLM,5731,,0,CNC,,BFI_CLM_M5
39927,M5,3123,BFI,3726,ESD,7083,,0,CNC,,BFI_ESD_M5
39928,M5,3123,CLM,5731,BFI,3726,,0,CNC,,CLM_BFI_M5
39931,M5,3123,ESD,7083,FRD,7082,,0,CNC,,ESD_FRD_M5
39934,M5,3123,FRD,7082,BFI,3726,,0,CNC,,FRD_BFI_M5
40497,MH,3378,ATL,3682,ORD,3830,Y,0,E75 CR7,,ATL_ORD_MH
40751,MH,3378,ORD,3830,ATL,3682,Y,0,E75 CR7,,ORD_ATL_MH
42600,MW,3437,HNL,3728,JHM,3796,,0,CNA,,HNL_JHM_MW
42601,MW,3437,HNL,3728,MKK,3705,,0,CNA,,HNL_MKK_MW
42602,MW,3437,HNL,3728,OGG,3456,,0,CNA,,HNL_OGG_MW
42603,MW,3437,HNM,3445,OGG,3456,,0,CNA,,HNM_OGG_MW
42604,MW,3437,JHM,3796,HNL,3728,,0,CNA,,JHM_HNL_MW
42605,MW,3437,JHM,3796,KOA,3514,,0,CNA,,JHM_KOA_MW
42606,MW,3437,KOA,3514,JHM,3796,,0,CNA,,KOA_JHM_MW
42607,MW,3437,KOA,3514,OGG,3456,,0,CNA,,KOA_OGG_MW
42608,MW,3437,LNY,3851,MKK,3705,,0,CNA,,LNY_MKK_MW
42609,MW,3437,LNY,3851,OGG,3456,,0,CNA,,LNY_OGG_MW
42610,MW,3437,MKK,3705,HNL,3728,,0,CNA,,MKK_HNL_MW
42611,MW,3437,MKK,3705,OGG,3456,,0,CNA,,MKK_OGG_MW
42612,MW,3437,MUE,3545,OGG,3456,,0,CNA,,MUE_OGG_MW
42613,MW,3437,OGG,3456,HNL,3728,,0,CNA,,OGG_HNL_MW
42614,MW,3437,OGG,3456,HNM,3445,,0,CNA,,OGG_HNM_MW
42615,MW,3437,OGG,3456,KOA,3514,,0,CNA,,OGG_KOA_MW
42616,MW,3437,OGG,3456,LNY,3851,,0,CNA,,OGG_LNY_MW
42617,MW,3437,OGG,3456,MKK,3705,,0,CNA,,OGG_MKK_MW
42618,MW,3437,OGG,3456,MUE,3545,,0,CNA,,OGG_MUE_MW
42751,NH,324,ATL,3682,IAD,3714,Y,0,ERJ E70,,ATL_IAD_NH
42752,NH,324,ATL,3682,ORD,3830,Y,0,CR7,,ATL_ORD_NH
42946,NH,324,IAD,3714,ATL,3682,Y,0,CRJ,,IAD_ATL_NH
43071,NH,324,MSY,3861,ORD,3830,Y,0,CR7,,MSY_ORD_NH
43200,NH,324,ORD,3830,ATL,3682,Y,0,CR7,,ORD_ATL_NH
43201,NH,324,ORD,3830,MSY,3861,Y,0,320 ERJ 319,,ORD_MSY_NH
43328,NK,4687,ACY,3524,BOS,3448,,0,319,,ACY_BOS_NK
43329,NK,4687,ACY,3524,DTW,3645,,0,319,,ACY_DTW_NK
43330,NK,4687,ACY,3524,FLL,3533,,0,320 319,,ACY_FLL_NK
43331,NK,4687,ACY,3524,MCO,3878,,0,320,,ACY_MCO_NK
43332,NK,4687,ACY,3524,MYR,3515,,0,320,,ACY_MYR_NK
43333,NK,4687,ACY,3524,ORD,3830,,0,319,,ACY_ORD_NK
43334,NK,4687,ACY,3524,RSW,3793,,0,319,,ACY_RSW_NK
43335,NK,4687,ACY,3524,TPA,3646,,0,319,,ACY_TPA_NK
43336,NK,4687,ATL,3682,DFW,3670,,0,320,,ATL_DFW_NK
43337,NK,4687,ATL,3682,FLL,3533,,0,320 319,,ATL_FLL_NK
43341,NK,4687,BOS,3448,ACY,3524,,0,319,,BOS_ACY_NK
43342,NK,4687,BOS,3448,DFW,3670,,0,319,,BOS_DFW_NK
43343,NK,4687,BOS,3448,FLL,3533,,0,319,,BOS_FLL_NK
43344,NK,4687,BOS,3448,MYR,3515,,0,320 319,,BOS_MYR_NK
43345,NK,4687,BOS,3448,ORD,3830,,0,319,,BOS_ORD_NK
43347,NK,4687,BWI,3849,DFW,3670,,0,320,,BWI_DFW_NK
43348,NK,4687,BWI,3849,FLL,3533,,0,320,,BWI_FLL_NK
43349,NK,4687,BWI,3849,LAS,3877,,0,320,,BWI_LAS_NK
43350,NK,4687,BWI,3849,MSP,3858,,0,319,,BWI_MSP_NK
43351,NK,4687,BWI,3849,MYR,3515,,0,320,,BWI_MYR_NK
43352,NK,4687,CRW,4285,MYR,3515,,0,319,,CRW_MYR_NK
43357,NK,4687,DEN,3751,DFW,3670,,0,320 319,,DEN_DFW_NK
43358,NK,4687,DEN,3751,DTW,3645,,0,320,,DEN_DTW_NK
43359,NK,4687,DEN,3751,FLL,3533,,0,319,,DEN_FLL_NK
43360,NK,4687,DEN,3751,IAH,3550,,0,320,,DEN_IAH_NK
43361,NK,4687,DEN,3751,LAS,3877,,0,319,,DEN_LAS_NK
43362,NK,4687,DEN,3751,MSP,3858,,0,319,,DEN_MSP_NK
43363,NK,4687,DEN,3751,ORD,3830,,0,320,,DEN_ORD_NK
43364,NK,4687,DEN,3751,PHX,3462,,0,320 319,,DEN_PHX_NK
43365,NK,4687,DFW,3670,ATL,3682,,0,320,,DFW_ATL_NK
43366,NK,4687,DFW,3670,BOS,3448,,0,319,,DFW_BOS_NK
43367,NK,4687,DFW,3670,BWI,3849,,0,320,,DFW_BWI_NK
43369,NK,4687,DFW,3670,DEN,3751,,0,320 319,,DFW_DEN_NK
43370,NK,4687,DFW,3670,DTW,3645,,0,319 320,,DFW_DTW_NK
43371,NK,4687,DFW,3670,FLL,3533,,0,320 319,,DFW_FLL_NK
43372,NK,4687,DFW,3670,LAS,3877,,0,319 320,,DFW_LAS_NK
43373,NK,4687,DFW,3670,LAX,3484,,0,319,,DFW_LAX_NK
43374,NK,4687,DFW,3670,LGA,3697,,0,319,,DFW_LGA_NK
43375,NK,4687,DFW,3670,MCO,3878,,0,319 320,,DFW_MCO_NK
43376,NK,4687,DFW,3670,MSP,3858,,0,319,,DFW_MSP_NK
43377,NK,4687,DFW,3670,MSY,3861,,0,319,,DFW_MSY_NK
43378,NK,4687,DFW,3670,MYR,3515,,0,319,,DFW_MYR_NK
43379,NK,4687,DFW,3670,OAK,3453,,0,319,,DFW_OAK_NK
43380,NK,4687,DFW,3670,ORD,3830,,0,320,,DFW_ORD_NK
43381,NK,4687,DFW,3670,PDX,3720,,0,320,,DFW_PDX_NK
43382,NK,4687,DFW,3670,PHL,3752,,0,320,,DFW_PHL_NK
43383,NK,4687,DFW,3670,PHX,3462,,0,319 320,,DFW_PHX_NK
43384,NK,4687,DFW,3670,SAN,3731,,0,319,,DFW_SAN_NK
43386,NK,4687,DFW,3670,TPA,3646,,0,320,,DFW_TPA_NK
43387,NK,4687,DTW,3645,ACY,3524,,0,319,,DTW_ACY_NK
43389,NK,4687,DTW,3645,DEN,3751,,0,320,,DTW_DEN_NK
43390,NK,4687,DTW,3645,DFW,3670,,0,319,,DTW_DFW_NK
43391,NK,4687,DTW,3645,FLL,3533,,0,319 320 321,,DTW_FLL_NK
43392,NK,4687,DTW,3645,IAH,3550,,0,320,,DTW_IAH_NK
43393,NK,4687,DTW,3645,LAS,3877,,0,319 320,,DTW_LAS_NK
43394,NK,4687,DTW,3645,LAX,3484,,0,320,,DTW_LAX_NK
43395,NK,4687,DTW,3645,LGA,3697,,0,320,,DTW_LGA_NK
43396,NK,4687,DTW,3645,MCO,3878,,0,321 320 319,,DTW_MCO_NK
43397,NK,4687,DTW,3645,MYR,3515,,0,320,,DTW_MYR_NK
43398,NK,4687,DTW,3645,RSW,3793,,0,319,,DTW_RSW_NK
43399,NK,4687,DTW,3645,TPA,3646,,0,319,,DTW_TPA_NK
43400,NK,4687,FLL,3533,ACY,3524,,0,320 319,,FLL_ACY_NK
43401,NK,4687,FLL,3533,ATL,3682,,0,320 319,,FLL_ATL_NK
43405,NK,4687,FLL,3533,BOS,3448,,0,319,,FLL_BOS_NK
43407,NK,4687,FLL,3533,BWI,3849,,0,320,,FLL_BWI_NK
43410,NK,4687,FLL,3533,DEN,3751,,0,319,,FLL_DEN_NK
43411,NK,4687,FLL,3533,DFW,3670,,0,319 320,,FLL_DFW_NK
43412,NK,4687,FLL,3533,DTW,3645,,0,320 319 321,,FLL_DTW_NK
43414,NK,4687,FLL,3533,IAG,3630,,0,320,,FLL_IAG_NK
43416,NK,4687,FLL,3533,LAS,3877,,0,320,,FLL_LAS_NK
43417,NK,4687,FLL,3533,LAX,3484,,0,319,,FLL_LAX_NK
43418,NK,4687,FLL,3533,LBE,5747,,0,319,,FLL_LBE_NK
43419,NK,4687,FLL,3533,LGA,3697,,0,320 321,,FLL_LGA_NK
43422,NK,4687,FLL,3533,MCO,3878,,0,320,,FLL_MCO_NK
43425,NK,4687,FLL,3533,MYR,3515,,0,320 319,,FLL_MYR_NK
43426,NK,4687,FLL,3533,ORD,3830,,0,320 319,,FLL_ORD_NK
43428,NK,4687,FLL,3533,PBG,3771,,0,320,,FLL_PBG_NK
43440,NK,4687,FLL,3533,TPA,3646,,0,319 321,,FLL_TPA_NK
43443,NK,4687,IAG,3630,FLL,3533,,0,320,,IAG_FLL_NK
43444,NK,4687,IAG,3630,MYR,3515,,0,320,,IAG_MYR_NK
43445,NK,4687,IAH,3550,DEN,3751,,0,320,,IAH_DEN_NK
43446,NK,4687,IAH,3550,DTW,3645,,0,320,,IAH_DTW_NK
43447,NK,4687,IAH,3550,LAS,3877,,0,319,,IAH_LAS_NK
43448,NK,4687,IAH,3550,LAX,3484,,0,320,,IAH_LAX_NK
43449,NK,4687,IAH,3550,MCO,3878,,0,320,,IAH_MCO_NK
43450,NK,4687,IAH,3550,MSP,3858,,0,319,,IAH_MSP_NK
43451,NK,4687,IAH,3550,ORD,3830,,0,319,,IAH_ORD_NK
43453,NK,4687,LAS,3877,BWI,3849,,0,320,,LAS_BWI_NK
43454,NK,4687,LAS,3877,DEN,3751,,0,319,,LAS_DEN_NK
43455,NK,4687,LAS,3877,DFW,3670,,0,320 319,,LAS_DFW_NK
43456,NK,4687,LAS,3877,DTW,3645,,0,320 319,,LAS_DTW_NK
43457,NK,4687,LAS,3877,FLL,3533,,0,320,,LAS_FLL_NK
43458,NK,4687,LAS,3877,IAH,3550,,0,319,,LAS_IAH_NK
43459,NK,4687,LAS,3877,LAX,3484,,0,319,,LAS_LAX_NK
43460,NK,4687,LAS,3877,MSP,3858,,0,320,,LAS_MSP_NK
43461,NK,4687,LAS,3877,OAK,3453,,0,319 320,,LAS_OAK_NK
43462,NK,4687,LAS,3877,ORD,3830,,0,319 320,,LAS_ORD_NK
43463,NK,4687,LAS,3877,PDX,3720,,0,319,,LAS_PDX_NK
43464,NK,4687,LAS,3877,PHL,3752,,0,320,,LAS_PHL_NK
43465,NK,4687,LAS,3877,SAN,3731,,0,320 319,,LAS_SAN_NK
43466,NK,4687,LAX,3484,DFW,3670,,0,319,,LAX_DFW_NK
43467,NK,4687,LAX,3484,DTW,3645,,0,320,,LAX_DTW_NK
43468,NK,4687,LAX,3484,FLL,3533,,0,319,,LAX_FLL_NK
43469,NK,4687,LAX,3484,IAH,3550,,0,320,,LAX_IAH_NK
43470,NK,4687,LAX,3484,LAS,3877,,0,319,,LAX_LAS_NK
43471,NK,4687,LAX,3484,MSP,3858,,0,319,,LAX_MSP_NK
43472,NK,4687,LAX,3484,ORD,3830,,0,319,,LAX_ORD_NK
43473,NK,4687,LBE,5747,FLL,3533,,0,319,,LBE_FLL_NK
43474,NK,4687,LBE,5747,MCO,3878,,0,320,,LBE_MCO_NK
43475,NK,4687,LBE,5747,MYR,3515,,0,320,,LBE_MYR_NK
43476,NK,4687,LGA,3697,DFW,3670,,0,319,,LGA_DFW_NK
43477,NK,4687,LGA,3697,DTW,3645,,0,320,,LGA_DTW_NK
43478,NK,4687,LGA,3697,FLL,3533,,0,321 320,,LGA_FLL_NK
43479,NK,4687,LGA,3697,MYR,3515,,0,320,,LGA_MYR_NK
43480,NK,4687,LGA,3697,ORD,3830,,0,320,,LGA_ORD_NK
43483,NK,4687,MCO,3878,ACY,3524,,0,320,,MCO_ACY_NK
43484,NK,4687,MCO,3878,DFW,3670,,0,320 319,,MCO_DFW_NK
43485,NK,4687,MCO,3878,DTW,3645,,0,321 320 319,,MCO_DTW_NK
43486,NK,4687,MCO,3878,FLL,3533,,0,319 320,,MCO_FLL_NK
43487,NK,4687,MCO,3878,IAH,3550,,0,320,,MCO_IAH_NK
43488,NK,4687,MCO,3878,LBE,5747,,0,320,,MCO_LBE_NK
43489,NK,4687,MCO,3878,ORD,3830,,0,320,,MCO_ORD_NK
43493,NK,4687,MSP,3858,BWI,3849,,0,319,,MSP_BWI_NK
43494,NK,4687,MSP,3858,DEN,3751,,0,319,,MSP_DEN_NK
43495,NK,4687,MSP,3858,DFW,3670,,0,319,,MSP_DFW_NK
43496,NK,4687,MSP,3858,IAH,3550,,0,319,,MSP_IAH_NK
43497,NK,4687,MSP,3858,LAS,3877,,0,320,,MSP_LAS_NK
43498,NK,4687,MSP,3858,LAX,3484,,0,319,,MSP_LAX_NK
43499,NK,4687,MSP,3858,ORD,3830,,0,320 319,,MSP_ORD_NK
43500,NK,4687,MSY,3861,DFW,3670,,0,319,,MSY_DFW_NK
43501,NK,4687,MYR,3515,ACY,3524,,0,320,,MYR_ACY_NK
43502,NK,4687,MYR,3515,BOS,3448,,0,320 319,,MYR_BOS_NK
43503,NK,4687,MYR,3515,BWI,3849,,0,320,,MYR_BWI_NK
43504,NK,4687,MYR,3515,CRW,4285,,0,319,,MYR_CRW_NK
43505,NK,4687,MYR,3515,DFW,3670,,0,319,,MYR_DFW_NK
43506,NK,4687,MYR,3515,DTW,3645,,0,320,,MYR_DTW_NK
43507,NK,4687,MYR,3515,FLL,3533,,0,320 319,,MYR_FLL_NK
43508,NK,4687,MYR,3515,IAG,3630,,0,320,,MYR_IAG_NK
43509,NK,4687,MYR,3515,LBE,5747,,0,320,,MYR_LBE_NK
43510,NK,4687,MYR,3515,LGA,3697,,0,320,,MYR_LGA_NK
43511,NK,4687,MYR,3515,ORD,3830,,0,320,,MYR_ORD_NK
43512,NK,4687,MYR,3515,PBG,3771,,0,320,,MYR_PBG_NK
43513,NK,4687,MYR,3515,PHL,3752,,0,320,,MYR_PHL_NK
43514,NK,4687,OAK,3453,DFW,3670,,0,319,,OAK_DFW_NK
43515,NK,4687,OAK,3453,LAS,3877,,0,320 319,,OAK_LAS_NK
43516,NK,4687,OAK,3453,ORD,3830,,0,319,,OAK_ORD_NK
43517,NK,4687,ORD,3830,ACY,3524,,0,319,,ORD_ACY_NK
43518,NK,4687,ORD,3830,BOS,3448,,0,319,,ORD_BOS_NK
43519,NK,4687,ORD,3830,DEN,3751,,0,320,,ORD_DEN_NK
43520,NK,4687,ORD,3830,DFW,3670,,0,320,,ORD_DFW_NK
43521,NK,4687,ORD,3830,FLL,3533,,0,319 320,,ORD_FLL_NK
43522,NK,4687,ORD,3830,IAH,3550,,0,319,,ORD_IAH_NK
43523,NK,4687,ORD,3830,LAS,3877,,0,320 319,,ORD_LAS_NK
43524,NK,4687,ORD,3830,LAX,3484,,0,319,,ORD_LAX_NK
43525,NK,4687,ORD,3830,LGA,3697,,0,320,,ORD_LGA_NK
43526,NK,4687,ORD,3830,MCO,3878,,0,320,,ORD_MCO_NK
43527,NK,4687,ORD,3830,MSP,3858,,0,319 320,,ORD_MSP_NK
43528,NK,4687,ORD,3830,MYR,3515,,0,320,,ORD_MYR_NK
43529,NK,4687,ORD,3830,OAK,3453,,0,319,,ORD_OAK_NK
43530,NK,4687,ORD,3830,RSW,3793,,0,319,,ORD_RSW_NK
43531,NK,4687,ORD,3830,TPA,3646,,0,319,,ORD_TPA_NK
43533,NK,4687,PBG,3771,FLL,3533,,0,320,,PBG_FLL_NK
43534,NK,4687,PBG,3771,MYR,3515,,0,320,,PBG_MYR_NK
43535,NK,4687,PDX,3720,DFW,3670,,0,320,,PDX_DFW_NK
43536,NK,4687,PDX,3720,LAS,3877,,0,319,,PDX_LAS_NK
43537,NK,4687,PDX,3720,SAN,3731,,0,319,,PDX_SAN_NK
43538,NK,4687,PHL,3752,DFW,3670,,0,320,,PHL_DFW_NK
43539,NK,4687,PHL,3752,LAS,3877,,0,320,,PHL_LAS_NK
43540,NK,4687,PHL,3752,MYR,3515,,0,320,,PHL_MYR_NK
43541,NK,4687,PHX,3462,DEN,3751,,0,320 319,,PHX_DEN_NK
43542,NK,4687,PHX,3462,DFW,3670,,0,320 319,,PHX_DFW_NK
43545,NK,4687,RSW,3793,ACY,3524,,0,319,,RSW_ACY_NK
43546,NK,4687,RSW,3793,DTW,3645,,0,319,,RSW_DTW_NK
43547,NK,4687,RSW,3793,ORD,3830,,0,319,,RSW_ORD_NK
43549,NK,4687,SAN,3731,DFW,3670,,0,319,,SAN_DFW_NK
43550,NK,4687,SAN,3731,LAS,3877,,0,319 320,,SAN_LAS_NK
43551,NK,4687,SAN,3731,PDX,3720,,0,319,,SAN_PDX_NK
43564,NK,4687,TPA,3646,ACY,3524,,0,319,,TPA_ACY_NK
43565,NK,4687,TPA,3646,DFW,3670,,0,320,,TPA_DFW_NK
43566,NK,4687,TPA,3646,DTW,3645,,0,319,,TPA_DTW_NK
43567,NK,4687,TPA,3646,FLL,3533,,0,319,,TPA_FLL_NK
43568,NK,4687,TPA,3646,ORD,3830,,0,319,,TPA_ORD_NK
43889,NZ,345,ATL,3682,SFO,3469,Y,0,738,,ATL_SFO_NZ
43954,NZ,345,LAX,3484,MSY,3861,Y,0,320 319 738,,LAX_MSY_NZ
43968,NZ,345,MSY,3861,LAX,3484,Y,0,738 739,,MSY_LAX_NZ
44024,NZ,345,SFO,3469,ATL,3682,Y,0,738,,SFO_ATL_NZ
44544,OR,1299,SFB,4167,MIA,3576,,0,763,,SFB_MIA_OR
44937,OZ,28,ATL,3682,JFK,3797,,0,,,ATL_JFK_OZ
44938,OZ,28,ATL,3682,ORD,3830,Y,0,CR7,,ATL_ORD_OZ
45108,OZ,28,LAX,3484,MSY,3861,Y,0,320 319 738,,LAX_MSY_OZ
45114,OZ,28,MSY,3861,LAX,3484,Y,0,738 739,,MSY_LAX_OZ
